age,gender,height_cm,weight_kg,bmi,bmi_category,bmr,tdee,activity_level,activity_multiplier,Mod_act,Vig_act,has_activity_data,fitness_goal,workout_template_id,nutrition_template_id,data_source,split
38,Male,185.4,104.3,30.34,Obese,2160.1,3909.8,High Activity,1.81,60.0,0.0,True,Fat Loss,3,3,real,validation
57,Female,167.6,70.3,25.02,Overweight,1370.3,2123.9,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,validation
34,Female,162.6,63.5,24.03,Normal,1391.2,2518.1,High Activity,1.81,40.0,20.0,True,Muscle Gain,6,5,real,validation
49,Male,193.0,111.1,29.82,Overweight,2225.4,4028.0,High Activity,1.81,20.0,0.0,True,Fat Loss,3,2,real,validation
35,Female,167.6,63.5,22.6,Normal,1402.6,2538.7,High Activity,1.81,8.0,1.0,True,Maintenance,9,6,real,validation
52,Male,188.0,113.4,32.1,Obese,2214.4,4008.0,High Activity,1.81,6.0,2.0,True,Fat Loss,3,3,real,validation
50,Male,172.7,72.6,24.33,Normal,1605.7,2488.8,Moderate Activity,1.55,0.0,0.0,False,Maintenance,8,6,real,validation
41,Male,182.9,79.4,23.73,Normal,1796.7,3252.0,High Activity,1.81,6.0,3.0,True,Maintenance,9,6,real,validation
41,Male,185.4,88.5,25.73,Overweight,1930.4,2992.1,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,validation
62,Male,180.3,113.4,34.87,Obese,2121.0,3287.6,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,validation
44,Male,182.9,86.2,25.77,Overweight,1870.8,3386.2,High Activity,1.81,20.0,12.0,True,Fat Loss,3,2,real,validation
55,Male,175.3,74.4,24.22,Normal,1613.8,2921.0,High Activity,1.81,12.0,0.0,True,Fat Loss,3,1,real,validation
54,Female,170.2,111.1,38.37,Obese,1768.6,3201.2,High Activity,1.81,48.0,0.0,True,Fat Loss,3,3,real,validation
60,Female,172.7,77.1,25.85,Overweight,1435.9,2599.0,High Activity,1.81,5.0,0.0,True,Maintenance,9,7,real,validation
53,Male,185.4,86.2,25.07,Overweight,1831.9,3315.7,High Activity,1.81,14.0,6.0,True,Fat Loss,3,2,real,validation
64,Male,154.9,77.1,32.12,Obese,1501.6,2718.0,High Activity,1.81,14.0,10.0,True,Fat Loss,3,3,real,validation
35,Male,165.1,81.6,29.95,Overweight,1775.8,2752.5,Moderate Activity,1.55,2.0,2.0,True,Fat Loss,2,2,real,validation
60,Male,180.3,99.8,30.68,Obese,1950.1,3529.7,High Activity,1.81,10.0,10.0,True,Fat Loss,3,3,real,validation
60,Male,167.6,90.7,32.28,Obese,1767.6,3199.4,High Activity,1.81,26.0,0.0,True,Fat Loss,3,3,real,validation
51,Male,167.6,86.2,30.67,Obese,1757.9,3181.8,High Activity,1.81,3.0,5.0,True,Fat Loss,3,3,real,validation
57,Female,172.7,72.6,24.33,Normal,1407.0,2546.6,High Activity,1.81,7.0,5.0,True,Maintenance,9,6,real,validation
44,Male,175.3,79.4,25.84,Overweight,1743.1,3155.0,High Activity,1.81,25.0,3.0,True,Maintenance,9,7,real,validation
65,Male,165.1,90.7,33.28,Obese,1727.0,3125.9,High Activity,1.81,11.0,0.0,True,Fat Loss,3,3,real,validation
18,Female,170.2,49.9,17.23,Underweight,1358.3,2458.4,High Activity,1.81,60.0,5.0,True,Muscle Gain,6,4,real,validation
40,Female,170.2,99.8,34.46,Obese,1724.4,3121.1,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,validation
60,Male,170.2,77.1,26.63,Overweight,1597.5,2891.5,High Activity,1.81,15.0,0.0,True,Fat Loss,3,2,real,validation
55,Female,154.9,55.3,23.05,Normal,1201.2,2174.1,High Activity,1.81,20.0,40.0,True,Fat Loss,3,1,real,validation
46,Female,167.6,81.6,29.05,Overweight,1522.7,2756.2,High Activity,1.81,20.0,1.0,True,Fat Loss,3,2,real,validation
32,Male,182.9,108.9,32.55,Obese,2242.8,4059.4,High Activity,1.81,17.0,0.0,True,Fat Loss,3,3,real,validation
42,Male,175.3,81.6,26.58,Overweight,1784.8,3230.5,High Activity,1.81,10.0,20.0,True,Fat Loss,3,2,real,validation
52,Male,154.9,81.6,34.01,Obese,1630.5,2951.3,High Activity,1.81,30.0,0.0,True,Fat Loss,3,3,real,validation
41,Female,172.7,108.9,36.49,Obese,1811.8,2337.2,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,validation
56,Female,170.2,68.0,23.49,Normal,1361.5,2464.3,High Activity,1.81,7.0,0.0,True,Maintenance,9,6,real,validation
40,Female,157.5,61.2,24.69,Normal,1328.5,2404.6,High Activity,1.81,12.0,2.0,True,Maintenance,9,6,real,validation
21,Male,175.3,68.0,22.15,Normal,1721.7,3116.3,High Activity,1.81,3.0,3.0,True,Muscle Gain,6,5,real,validation
51,Male,175.3,78.9,25.7,Overweight,1697.3,2630.8,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,validation
30,Female,167.6,61.2,21.79,Normal,1403.3,2539.9,High Activity,1.81,10.0,10.0,True,Maintenance,9,6,real,validation
35,Male,175.3,68.0,22.15,Normal,1642.3,2972.5,High Activity,1.81,40.0,10.0,True,Maintenance,9,6,real,validation
57,Female,160.0,74.8,29.23,Overweight,1388.6,2513.4,High Activity,1.81,7.0,0.0,True,Maintenance,9,7,real,validation
56,Male,188.0,88.5,25.04,Overweight,1857.4,3362.0,High Activity,1.81,40.0,10.0,True,Fat Loss,3,2,real,validation
53,Male,172.7,93.0,31.17,Obese,1862.1,3370.4,High Activity,1.81,8.0,3.0,True,Fat Loss,3,3,real,validation
46,Male,188.0,102.1,28.89,Overweight,2096.5,3794.7,High Activity,1.81,8.0,0.0,True,Fat Loss,3,2,real,validation
52,Male,190.5,99.8,27.5,Overweight,2044.3,3700.1,High Activity,1.81,4.0,5.0,True,Maintenance,9,7,real,validation
18,Male,185.4,68.0,19.79,Normal,1787.5,3235.4,High Activity,1.81,10.0,5.0,True,Muscle Gain,6,5,real,validation
60,Female,165.1,113.4,41.6,Obese,1747.9,2254.7,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,3,real,validation
18,Female,160.0,56.7,22.14,Normal,1389.7,2515.3,High Activity,1.81,20.0,0.0,True,Muscle Gain,6,5,real,validation
18,Female,180.3,59.0,18.13,Underweight,1473.6,2667.2,High Activity,1.81,24.0,3.0,True,Muscle Gain,6,4,real,validation
35,Male,154.9,79.4,33.07,Obese,1696.7,3071.0,High Activity,1.81,10.0,2.0,True,Fat Loss,3,3,real,validation
57,Male,182.9,89.4,26.72,Overweight,1839.5,3329.6,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,validation
48,Female,170.2,79.4,27.41,Overweight,1501.0,1936.3,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,2,real,validation
47,Male,180.3,85.3,26.22,Overweight,1829.4,3311.3,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,validation
64,Female,152.4,49.0,21.09,Normal,1095.6,1983.0,High Activity,1.81,10.0,0.0,True,Maintenance,9,6,real,validation
55,Male,154.9,72.6,30.23,Obese,1492.0,2700.5,High Activity,1.81,10.0,8.0,True,Fat Loss,3,3,real,validation
53,Female,172.7,63.5,21.29,Normal,1340.4,2426.1,High Activity,1.81,12.0,3.0,True,Maintenance,9,6,real,validation
21,Female,172.7,49.9,16.73,Underweight,1353.1,2449.2,High Activity,1.81,5.0,5.0,True,Muscle Gain,6,4,real,validation
18,Male,172.7,79.4,26.61,Overweight,1878.5,3400.1,High Activity,1.81,20.0,0.0,True,Fat Loss,3,2,real,validation
38,Female,162.6,63.5,24.03,Normal,1373.9,2486.7,High Activity,1.81,21.0,5.0,True,Fat Loss,3,1,real,validation
45,Female,172.7,86.2,28.89,Overweight,1584.8,2868.4,High Activity,1.81,6.0,0.0,True,Maintenance,9,7,real,validation
25,Male,154.9,81.6,34.01,Obese,1783.8,3228.7,High Activity,1.81,40.0,10.0,True,Fat Loss,3,3,real,validation
30,Male,154.9,86.2,35.9,Obese,1816.2,3287.3,High Activity,1.81,20.0,10.0,True,Fat Loss,3,3,real,validation
24,Male,185.4,86.2,25.07,Overweight,1996.5,3613.7,High Activity,1.81,6.0,6.0,True,Fat Loss,3,2,real,validation
23,Female,165.1,63.5,23.3,Normal,1446.7,2618.5,High Activity,1.81,5.0,0.0,True,Fat Loss,3,1,real,validation
50,Female,162.6,113.4,42.91,Obese,1783.3,3227.8,High Activity,1.81,45.0,7.0,True,Fat Loss,3,3,real,validation
29,Male,154.9,79.4,33.07,Obese,1730.7,3132.6,High Activity,1.81,6.0,0.0,True,Fat Loss,3,3,real,validation
56,Female,162.6,79.4,30.04,Obese,1442.7,2611.4,High Activity,1.81,5.0,1.0,True,Fat Loss,3,3,real,validation
60,Female,165.1,63.5,23.3,Normal,1286.5,2328.5,High Activity,1.81,10.0,0.0,True,Fat Loss,3,1,real,validation
60,Female,170.2,72.6,25.06,Overweight,1386.1,2508.9,High Activity,1.81,25.0,5.0,True,Fat Loss,3,2,real,validation
64,Female,152.4,65.8,28.32,Overweight,1250.8,1613.5,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,2,real,validation
61,Male,190.5,96.2,26.5,Overweight,1944.6,3519.6,High Activity,1.81,12.0,6.0,True,Fat Loss,3,2,real,validation
62,Female,157.5,81.6,32.92,Obese,1422.0,2573.8,High Activity,1.81,100.0,100.0,True,Fat Loss,3,3,real,validation
27,Male,172.7,72.6,24.33,Normal,1736.2,3142.6,High Activity,1.81,20.0,20.0,True,Muscle Gain,6,5,real,validation
20,Female,167.6,59.0,20.98,Normal,1425.6,2580.4,High Activity,1.81,10.0,5.0,True,Muscle Gain,6,5,real,validation
63,Female,167.6,73.9,26.31,Overweight,1377.8,2135.6,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,validation
18,Male,170.2,63.5,21.93,Normal,1653.6,2133.2,Low Activity,1.29,0.0,0.0,True,Muscle Gain,4,5,real,validation
26,Male,175.3,90.7,29.53,Overweight,1997.2,3614.9,High Activity,1.81,5.0,2.0,True,Fat Loss,3,2,real,validation
57,Male,167.6,59.4,21.14,Normal,1365.3,2471.3,High Activity,1.81,8.0,1.0,True,Fat Loss,3,1,real,validation
53,Male,154.9,93.0,38.73,Obese,1776.8,3216.0,High Activity,1.81,12.0,10.0,True,Fat Loss,3,3,real,validation
51,Female,162.6,80.3,30.38,Obese,1472.8,2665.7,High Activity,1.81,5.0,3.0,True,Fat Loss,3,3,real,validation
40,Female,152.4,56.7,24.41,Normal,1270.8,2300.2,High Activity,1.81,20.0,5.0,True,Maintenance,9,6,real,validation
56,Female,167.6,78.0,27.76,Overweight,1445.9,2241.1,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,validation
20,Female,152.4,45.4,19.53,Normal,1252.6,2267.1,High Activity,1.81,5.0,10.0,True,Muscle Gain,6,5,real,validation
55,Female,162.6,58.1,21.97,Normal,1249.9,2262.4,High Activity,1.81,5.0,0.0,True,Maintenance,9,6,real,validation
62,Male,167.6,81.6,29.05,Overweight,1634.7,2958.8,High Activity,1.81,2.0,3.0,True,Fat Loss,3,2,real,validation
43,Male,188.0,90.7,25.68,Overweight,1961.6,3550.5,High Activity,1.81,12.0,2.0,True,Fat Loss,3,2,real,validation
29,Male,172.7,72.6,24.33,Normal,1724.9,3122.1,High Activity,1.81,5.0,7.0,True,Muscle Gain,6,5,real,validation
25,Male,188.0,88.5,25.04,Overweight,2033.4,3680.5,High Activity,1.81,6.0,6.0,True,Fat Loss,3,2,real,validation
54,Female,165.1,86.2,31.62,Obese,1522.2,2755.1,High Activity,1.81,15.0,0.0,True,Fat Loss,3,3,real,validation
33,Male,180.3,83.9,25.8,Overweight,1890.7,3422.1,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,validation
65,Male,172.7,72.6,24.33,Normal,1520.5,2752.1,High Activity,1.81,4.0,4.0,True,Fat Loss,3,1,real,validation
65,Male,172.7,77.1,25.85,Overweight,1581.3,2039.9,Low Activity,1.29,1.0,1.0,True,Maintenance,7,7,real,validation
63,Male,152.4,73.5,31.64,Obese,1446.5,2618.2,High Activity,1.81,5.0,3.0,True,Fat Loss,3,3,real,validation
39,Male,188.0,95.3,26.96,Overweight,2045.1,3169.9,Moderate Activity,1.55,1.0,2.0,True,Fat Loss,2,2,real,validation
22,Female,167.6,59.0,20.98,Normal,1416.9,2564.7,High Activity,1.81,3.0,3.0,True,Muscle Gain,6,5,real,validation
48,Male,175.3,71.7,23.33,Normal,1617.1,2926.9,High Activity,1.81,50.0,15.0,True,Maintenance,9,6,real,validation
50,Male,198.1,81.6,20.8,Normal,1849.1,3346.9,High Activity,1.81,5.0,0.0,True,Maintenance,9,6,real,validation
48,Male,167.6,61.2,21.79,Normal,1440.7,2607.7,High Activity,1.81,30.0,0.0,True,Fat Loss,3,1,real,validation
31,Female,160.0,63.5,24.8,Normal,1396.3,2527.3,High Activity,1.81,3.0,3.0,True,Fat Loss,3,1,real,validation
53,Male,210.8,83.9,18.88,Normal,1923.4,3481.4,High Activity,1.81,8.0,4.0,True,Muscle Gain,6,5,real,validation
27,Female,170.2,61.2,21.14,Normal,1424.1,1837.1,Low Activity,1.29,1.0,1.0,True,Maintenance,7,6,real,validation
53,Male,180.3,77.1,23.71,Normal,1686.0,3051.6,High Activity,1.81,10.0,0.0,True,Fat Loss,3,1,real,validation
39,Male,172.7,99.8,33.45,Obese,2032.7,3150.7,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,validation
55,Male,175.3,106.1,34.56,Obese,2039.2,3160.7,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,validation
55,Female,154.9,61.2,25.51,Overweight,1255.7,2272.8,High Activity,1.81,6.0,2.0,True,Fat Loss,3,2,real,validation
57,Male,185.4,98.0,28.5,Overweight,1967.2,3560.6,High Activity,1.81,10.0,4.0,True,Fat Loss,3,2,real,validation
48,Male,172.7,95.3,31.93,Obese,1920.9,3476.8,High Activity,1.81,20.0,5.0,True,Fat Loss,3,3,real,validation
50,Male,175.3,70.3,22.89,Normal,1587.5,2873.3,High Activity,1.81,12.0,3.0,True,Fat Loss,3,1,real,validation
63,Female,167.6,63.0,22.43,Normal,1277.2,2311.7,High Activity,1.81,10.0,0.0,True,Fat Loss,3,1,real,validation
63,Male,193.0,127.0,34.08,Obese,2358.6,4269.1,High Activity,1.81,25.0,0.0,True,Fat Loss,3,3,real,validation
56,Male,185.4,99.8,29.03,Overweight,1997.2,3614.9,High Activity,1.81,10.0,5.0,True,Fat Loss,3,2,real,validation
37,Male,175.3,89.8,29.24,Overweight,1922.6,2480.1,Low Activity,1.29,0.0,0.0,True,Maintenance,7,7,real,validation
22,Male,170.2,79.4,27.41,Overweight,1843.6,2378.2,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,2,real,validation
35,Female,162.6,77.1,29.18,Overweight,1512.7,2738.0,High Activity,1.81,40.0,2.0,True,Fat Loss,3,2,real,validation
30,Female,167.6,63.5,22.6,Normal,1424.3,2207.6,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,6,real,validation
43,Female,154.9,74.8,31.18,Obese,1433.5,2221.9,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,validation
49,Female,167.6,68.0,24.21,Normal,1383.9,2504.9,High Activity,1.81,10.0,9.0,True,Maintenance,9,6,real,validation
62,Male,154.9,84.8,35.33,Obese,1616.3,2925.5,High Activity,1.81,14.0,1.0,True,Fat Loss,3,3,real,validation
47,Female,182.9,77.1,23.06,Normal,1523.7,2757.9,High Activity,1.81,8.0,3.0,True,Maintenance,9,6,real,validation
21,Female,175.3,63.5,20.67,Normal,1486.8,2691.2,High Activity,1.81,20.0,4.0,True,Maintenance,9,6,real,validation
23,Male,175.3,72.6,23.63,Normal,1771.1,2745.3,Moderate Activity,1.55,4.0,1.0,True,Muscle Gain,5,5,real,validation
36,Female,165.1,70.3,25.79,Overweight,1453.3,2630.5,High Activity,1.81,14.0,4.0,True,Fat Loss,3,2,real,validation
45,Female,167.6,72.6,25.82,Overweight,1443.2,2612.2,High Activity,1.81,12.0,0.0,True,Fat Loss,3,2,real,validation
56,Female,170.2,68.0,23.49,Normal,1361.5,2464.3,High Activity,1.81,20.0,0.0,True,Maintenance,9,6,real,validation
31,Male,175.3,68.0,22.15,Normal,1665.0,3013.6,High Activity,1.81,50.0,30.0,True,Maintenance,9,6,real,validation
51,Female,175.3,61.2,19.94,Normal,1336.0,2418.1,High Activity,1.81,15.0,2.0,True,Maintenance,9,6,real,validation
18,Male,182.9,72.6,21.7,Normal,1836.1,3323.3,High Activity,1.81,5.0,14.0,True,Fat Loss,3,1,real,validation
47,Male,172.7,78.0,26.15,Overweight,1695.6,3069.1,High Activity,1.81,10.0,2.0,True,Fat Loss,3,2,real,validation
44,Male,175.3,81.6,26.58,Overweight,1773.5,3210.0,High Activity,1.81,10.0,4.0,True,Maintenance,9,7,real,validation
49,Female,154.9,97.5,40.62,Obese,1617.2,2927.2,High Activity,1.81,40.0,0.0,True,Fat Loss,3,3,real,validation
47,Male,182.9,140.6,42.04,Obese,2583.0,3332.0,Low Activity,1.29,1.0,0.0,True,Fat Loss,1,3,real,validation
40,Female,167.6,72.6,25.82,Overweight,1464.8,2270.5,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,validation
55,Female,167.6,81.6,29.05,Overweight,1483.8,2299.9,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,validation
21,Female,160.0,90.7,35.43,Obese,1691.3,2621.5,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,validation
59,Male,182.9,102.1,30.52,Obese,1998.3,3617.0,High Activity,1.81,30.0,10.0,True,Fat Loss,3,3,real,validation
39,Male,154.9,86.2,35.9,Obese,1765.1,3194.8,High Activity,1.81,1.0,3.0,True,Fat Loss,3,3,real,validation
64,Female,167.6,90.7,32.28,Obese,1528.7,2766.9,High Activity,1.81,15.0,5.0,True,Fat Loss,3,3,real,validation
64,Male,170.2,68.0,23.49,Normal,1453.2,2630.4,High Activity,1.81,5.0,0.0,True,Fat Loss,3,1,real,validation
63,Female,162.6,97.5,36.9,Obese,1580.2,2860.2,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,validation
55,Female,162.6,54.0,20.43,Normal,1212.2,2194.1,High Activity,1.81,10.0,0.0,True,Maintenance,9,6,real,validation
40,Female,152.4,68.0,29.29,Overweight,1375.7,2490.0,High Activity,1.81,7.0,0.0,True,Fat Loss,3,2,real,validation
43,Male,175.3,72.6,23.63,Normal,1657.6,3000.3,High Activity,1.81,8.0,2.0,True,Fat Loss,3,1,real,validation
28,Male,175.3,90.7,29.53,Overweight,1985.8,3594.4,High Activity,1.81,40.0,14.0,True,Fat Loss,3,2,real,validation
29,Female,172.7,63.5,21.29,Normal,1444.3,2614.2,High Activity,1.81,20.0,5.0,True,Maintenance,9,6,real,validation
65,Female,172.7,117.9,39.53,Obese,1791.8,3243.1,High Activity,1.81,7.0,2.0,True,Fat Loss,3,3,real,validation
34,Female,167.6,61.2,21.79,Normal,1386.0,2508.6,High Activity,1.81,22.0,0.0,True,Maintenance,9,6,real,validation
63,Female,160.0,70.3,27.46,Overweight,1320.7,2390.4,High Activity,1.81,19.0,8.0,True,Fat Loss,3,2,real,validation
39,Female,175.3,57.2,18.61,Normal,1350.2,2443.8,High Activity,1.81,13.0,1.0,True,Fat Loss,3,1,real,validation
19,Male,154.9,77.1,32.12,Obese,1757.1,3180.4,High Activity,1.81,15.0,0.0,True,Fat Loss,3,3,real,validation
60,Female,167.6,90.7,32.28,Obese,1546.0,2798.3,High Activity,1.81,15.0,7.0,True,Fat Loss,3,3,real,validation
18,Female,154.9,54.4,22.67,Normal,1353.0,2448.9,High Activity,1.81,20.0,6.0,True,Muscle Gain,6,5,real,validation
24,Male,175.3,95.3,31.01,Obese,2069.3,3745.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,validation
59,Male,180.3,89.8,27.62,Overweight,1822.1,3297.9,High Activity,1.81,12.0,0.0,True,Fat Loss,3,2,real,validation
37,Female,157.5,52.6,21.22,Normal,1261.8,1955.8,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,1,real,validation
51,Female,167.6,78.9,28.08,Overweight,1475.9,2671.4,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,validation
43,Male,154.9,77.1,32.12,Obese,1620.9,2933.8,High Activity,1.81,48.0,48.0,True,Fat Loss,3,3,real,validation
54,Female,157.5,52.2,21.03,Normal,1184.0,1835.2,Moderate Activity,1.55,4.0,0.0,True,Maintenance,8,6,real,validation
28,Female,172.7,59.0,19.77,Normal,1406.7,2546.1,High Activity,1.81,5.0,1.0,True,Muscle Gain,6,5,real,validation
19,Female,157.5,56.7,22.86,Normal,1377.5,1777.0,Low Activity,1.29,1.0,0.0,True,Fat Loss,1,1,real,validation
52,Male,188.0,90.7,25.68,Overweight,1910.5,3458.1,High Activity,1.81,7.0,0.0,True,Maintenance,9,7,real,validation
53,Male,175.3,90.7,29.53,Overweight,1843.9,3337.5,High Activity,1.81,40.0,4.0,True,Fat Loss,3,2,real,validation
54,Male,182.9,81.6,24.41,Normal,1753.3,3173.4,High Activity,1.81,10.0,1.0,True,Fat Loss,3,1,real,validation
18,Male,182.9,77.1,23.06,Normal,1896.9,3433.3,High Activity,1.81,12.0,0.0,True,Maintenance,9,6,real,validation
40,Female,162.6,59.0,22.31,Normal,1323.3,2395.1,High Activity,1.81,14.0,1.0,True,Maintenance,9,6,real,validation
60,Male,180.3,86.2,26.5,Overweight,1767.8,3199.7,High Activity,1.81,30.0,0.0,True,Fat Loss,3,2,real,validation
49,Female,162.6,63.5,24.03,Normal,1326.2,2400.5,High Activity,1.81,10.0,0.0,True,Fat Loss,3,1,real,validation
46,Female,160.0,72.6,28.34,Overweight,1415.3,2561.6,High Activity,1.81,30.0,1.0,True,Fat Loss,3,2,real,validation
59,Male,193.0,81.6,21.91,Normal,1773.6,2749.1,Moderate Activity,1.55,3.0,2.0,True,Maintenance,8,6,real,validation
45,Female,154.9,74.8,31.18,Obese,1424.8,2208.5,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,validation
59,Female,162.6,54.4,20.6,Normal,1199.1,1858.5,Moderate Activity,1.55,4.0,2.0,True,Fat Loss,2,1,real,validation
38,Male,180.3,72.6,22.32,Normal,1710.4,3095.8,High Activity,1.81,40.0,15.0,True,Muscle Gain,6,5,real,validation
44,Male,182.9,140.6,42.04,Obese,2600.0,4706.0,High Activity,1.81,5.0,1.0,True,Fat Loss,3,3,real,validation
65,Female,152.4,55.3,23.83,Normal,1150.0,2081.5,High Activity,1.81,21.0,0.0,True,Fat Loss,3,1,real,validation
60,Female,172.7,75.7,25.39,Overweight,1423.3,2576.2,High Activity,1.81,36.0,0.0,True,Fat Loss,3,2,real,validation
59,Female,157.5,58.1,23.41,Normal,1216.9,2202.5,High Activity,1.81,32.0,4.0,True,Fat Loss,3,1,real,validation
53,Male,154.9,79.4,33.07,Obese,1594.5,2886.0,High Activity,1.81,8.0,2.0,True,Fat Loss,3,3,real,validation
46,Male,188.0,92.1,26.06,Overweight,1962.8,3042.4,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,validation
51,Male,182.9,99.8,29.84,Overweight,2013.4,3644.2,High Activity,1.81,0.0,6.0,True,Fat Loss,3,2,real,validation
36,Male,185.4,104.3,30.34,Obese,2171.5,3930.4,High Activity,1.81,7.0,5.0,True,Fat Loss,3,3,real,validation
42,Female,165.1,90.7,33.28,Obese,1616.1,2504.9,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,validation
23,Male,180.3,65.8,20.22,Normal,1704.4,3084.9,High Activity,1.81,8.0,0.0,True,Muscle Gain,6,5,real,validation
49,Female,157.5,90.7,36.58,Obese,1562.2,2827.5,High Activity,1.81,9.0,9.0,True,Fat Loss,3,3,real,validation
32,Male,154.9,77.1,32.12,Obese,1683.3,2609.1,Moderate Activity,1.55,2.0,2.0,True,Fat Loss,2,3,real,validation
57,Male,182.9,83.9,25.09,Overweight,1766.6,3197.6,High Activity,1.81,20.0,5.0,True,Maintenance,9,7,real,validation
60,Female,167.6,54.4,19.37,Normal,1210.5,2190.9,High Activity,1.81,12.0,2.0,True,Maintenance,9,6,real,validation
64,Male,154.9,83.9,34.96,Obese,1592.8,2883.0,High Activity,1.81,10.0,1.0,True,Fat Loss,3,3,real,validation
36,Male,188.0,83.9,23.75,Normal,1910.2,3457.5,High Activity,1.81,5.0,2.0,True,Maintenance,9,6,real,validation
36,Male,172.7,72.6,24.33,Normal,1685.2,3050.1,High Activity,1.81,16.0,2.0,True,Maintenance,9,6,real,validation
48,Female,162.6,63.5,24.03,Normal,1330.6,2408.3,High Activity,1.81,15.0,0.0,True,Fat Loss,3,1,real,validation
57,Female,162.6,50.8,19.22,Normal,1174.2,2125.2,High Activity,1.81,8.0,0.0,True,Maintenance,9,6,real,validation
55,Female,154.9,45.4,18.89,Normal,1108.9,2007.1,High Activity,1.81,5.0,0.0,True,Fat Loss,3,1,real,validation
29,Female,185.4,83.9,24.41,Normal,1672.4,2157.4,Low Activity,1.29,1.0,1.0,True,Maintenance,7,6,real,validation
32,Male,193.0,108.9,29.21,Overweight,2291.5,4147.7,High Activity,1.81,40.0,8.0,True,Fat Loss,3,2,real,validation
61,Female,160.0,58.1,22.67,Normal,1216.1,2201.1,High Activity,1.81,24.0,0.0,True,Fat Loss,3,1,real,validation
55,Male,154.9,86.2,35.9,Obese,1674.3,2595.1,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,3,real,validation
52,Male,188.0,93.0,26.32,Overweight,1940.9,2503.8,Low Activity,1.29,2.0,1.0,True,Maintenance,7,7,real,validation
59,Male,175.3,81.6,26.58,Overweight,1688.3,3055.8,High Activity,1.81,20.0,10.0,True,Fat Loss,3,2,real,validation
60,Male,172.7,68.0,22.81,Normal,1488.1,2693.5,High Activity,1.81,16.0,10.0,True,Maintenance,9,6,real,validation
62,Male,154.9,113.4,47.24,Obese,1999.1,3618.4,High Activity,1.81,10.0,5.0,True,Fat Loss,3,3,real,validation
